139,120,110
143,127,116
143,132,119
140,130,117
130,120,108
121,111,100
112,101,89
127,115,105
116,103,94
102,93,83
97,85,76
119,111,105
126,121,112
126,117,109
122,114,105
124,117,108
122,117,107
125,118,110
121,114,108
123,116,110
121,114,108
120,113,107
119,114,108
119,114,108
115,108,102
111,104,98
103,94,86
99,89,80
24,23,24
17,17,19
15,15,16
14,14,16
13,13,15
14,14,16
15,15,17
17,18,20
18,18,20
20,20,22
20,21,23
21,22,24
22,23,26
23,24,28
22,23,28
27,28,31
26,27,31
28,29,33
28,32,35
28,32,35
29,31,35
32,33,36
32,35,38
34,37,40
34,39,42
35,40,43
35,40,43
35,39,42
35,39,42
34,38,41
32,37,40
35,39,42
37,41,44
36,40,43
36,40,43
33,37,40
30,36,38
34,41,43
34,39,43
34,39,43
35,40,43
36,41,44
34,39,42
34,39,42
35,40,43
35,40,43
35,40,43
34,39,42
33,38,41
135,105,85
136,106,87
136,106,88
136,106,88
136,108,89
137,110,89
130,105,84
98,83,74
165,161,158
198,199,195
199,199,197
199,199,197
177,177,174
199,200,195
198,199,197
197,198,195
196,196,194
185,185,179
160,157,150
134,120,106
146,117,97
154,121,102
158,125,106
159,124,107
160,126,107
155,125,102
156,124,103
152,122,104
153,124,106
149,121,102
136,113,96
136,114,97
124,104,89
112,95,79
110,94,81
120,107,95
118,109,97
127,119,109
127,121,110
129,125,114
125,118,109
123,115,107
123,116,110
123,116,109
123,116,110
119,114,109
118,113,107
119,112,106
111,104,95
103,95,85
100,91,81
23,21,24
18,18,20
16,16,17
15,15,17
15,15,17
14,14,16
15,15,17
15,15,17
18,18,20
21,21,23
20,20,22
22,23,25
22,23,27
24,25,28
26,27,31
29,30,35
31,32,36
33,34,38
32,35,38
32,36,39
34,35,39
37,38,42
34,38,41
35,39,42
34,39,42
32,37,40
33,38,41
35,37,41
33,37,40
34,38,41
35,39,42
35,37,41
35,39,42
35,38,41
35,39,42
34,37,40
31,36,39
34,41,43
35,40,42
35,40,42
35,40,43
35,40,43
34,39,42
35,40,43
33,38,40
33,38,40
33,38,41
33,38,41
32,37,40
135,104,84
136,105,84
137,105,85
137,106,87
138,109,90
136,109,88
90,72,59
140,131,124
167,165,160
163,162,157
159,157,153
169,168,163
163,159,154
176,173,166
185,182,178
189,187,184
191,189,186
191,192,187
193,193,189
191,188,183
139,124,108
152,117,96
159,122,102
160,122,102
158,119,97
159,121,98
158,119,97
159,120,100
158,121,101
157,119,100
155,119,97
155,120,99
150,115,93
144,110,89
129,100,80
117,92,72
119,98,81
116,101,85
124,115,99
131,125,114
117,111,101
124,115,108
124,117,110
124,117,109
124,117,111
121,116,112
120,115,109
119,112,106
109,102,92
104,98,86
77,69,61
22,20,22
19,18,20
16,16,16
15,15,17
15,15,17
14,14,16
14,14,16
14,14,16
14,14,16
17,17,19
19,19,21
20,20,22
22,23,27
23,24,27
26,27,30
29,30,33
30,31,35
34,35,39
33,36,39
33,36,39
36,37,41
35,36,40
31,34,38
32,35,38
31,35,38
31,33,37
31,34,38
34,35,39
31,35,38
32,36,39
34,37,40
32,34,37
33,33,38
33,34,38
33,36,38
33,35,39
33,37,40
33,37,40
32,37,39
34,39,42
35,40,43
34,39,41
34,39,41
33,39,41
33,39,39
33,39,39
32,37,40
34,39,42
31,36,39
137,106,81
140,107,82
141,108,85
141,110,88
142,114,92
117,94,73
94,83,72
91,81,71
69,60,53
65,56,48
81,66,59
109,92,79
123,105,90
133,113,94
140,117,98
147,122,105
147,123,107
149,126,109
150,128,112
157,133,118
170,154,137
140,123,104
157,119,98
163,119,101
163,120,99
161,116,95
159,112,93
160,114,95
160,114,94
158,112,92
157,111,91
153,112,92
145,107,85
144,107,84
140,103,77
136,102,76
123,95,74
122,96,79
125,104,89
119,104,93
111,101,88
108,99,90
103,96,85
120,111,104
119,111,106
117,112,108
123,118,112
123,116,110
113,106,97
106,100,88
31,23,17
92,74,57
80,61,45
46,34,29
25,21,21
17,16,19
14,14,16
15,15,17
12,12,14
13,13,15
13,13,15
17,17,19
18,18,20
19,20,23
21,22,25
25,26,28
27,28,30
30,31,35
31,32,36
30,33,36
30,31,35
29,30,34
29,30,34
30,31,35
28,29,33
26,29,33
31,32,35
30,31,35
31,32,36
30,34,37
29,33,36
31,33,35
31,33,36
31,32,36
31,33,37
32,33,36
31,34,37
31,35,38
30,34,37
31,37,38
33,38,41
34,39,42
34,40,40
33,39,39
34,40,40
34,40,40
34,40,40
33,38,40
32,37,40
33,38,41
144,110,83
146,112,87
150,116,90
151,120,97
142,113,92
82,65,51
73,69,59
59,53,47
51,46,43
68,58,51
91,76,65
115,98,82
129,110,91
135,113,92
139,115,94
140,113,94
139,112,93
142,112,92
142,111,91
148,114,95
159,125,108
180,163,149
124,100,80
165,121,104
163,114,95
160,108,89
158,105,88
162,109,91
165,114,97
162,112,95
160,110,93
154,109,88
141,101,76
145,104,82
136,99,73
137,100,74
135,100,75
128,95,73
122,97,78
118,102,84
125,113,104
106,97,87
107,98,90
88,79,72
85,78,72
89,82,74
98,93,87
106,100,94
115,108,100
106,98,86
109,87,65
137,102,76
137,106,77
141,109,84
118,88,63
64,43,36
22,19,20
15,15,16
13,13,15
13,13,15
12,12,14
12,12,14
12,13,15
18,19,23
20,21,24
24,25,29
26,27,31
28,29,33
33,34,38
32,33,37
31,32,36
32,33,37
32,33,37
32,33,37
31,31,36
32,33,37
30,31,34
33,34,36
33,34,37
33,37,40
32,36,39
32,36,37
34,38,40
31,35,38
31,37,40
32,37,40
32,36,39
31,35,38
30,34,37
31,35,38
32,37,40
36,42,42
30,36,36
35,41,41
33,38,41
34,39,42
33,39,39
35,41,41
33,39,41
33,38,41
151,116,89
154,118,94
160,126,101
157,125,102
133,102,85
77,65,53
73,90,79
53,73,62
52,67,58
86,89,77
106,100,87
123,110,92
132,113,93
130,107,90
122,96,78
117,90,70
130,104,81
143,115,94
144,113,93
143,108,89
151,114,95
164,127,110
141,115,97
164,116,101
162,109,93
160,103,86
161,104,87
171,117,102
171,120,104
167,116,99
157,106,89
154,104,85
139,95,72
144,102,78
130,90,65
135,98,72
134,98,72
122,90,66
121,91,73
115,93,77
155,144,135
130,121,111
121,115,105
115,108,98
98,93,87
74,70,64
67,63,56
75,73,68
88,81,74
90,79,65
141,109,80
146,111,83
144,108,82
146,110,84
145,110,83
133,97,74
106,75,54
42,31,23
13,13,14
13,13,13
12,12,14
12,12,14
12,13,15
11,12,14
14,15,17
19,20,24
23,24,28
30,31,35
32,33,37
34,35,39
31,33,37
31,33,37
35,38,41
33,35,39
34,36,39
35,36,40
33,37,40
34,38,41
36,37,41
32,36,39
32,36,39
34,38,41
36,37,41
35,39,42
33,37,40
34,37,41
35,39,42
34,38,41
34,38,42
32,37,40
33,39,39
33,39,39
31,37,37
31,37,37
33,39,39
34,39,42
33,38,41
32,38,38
32,38,38
33,38,41
157,120,94
162,126,101
164,128,106
159,127,106
133,101,86
75,66,59
65,89,75
50,78,66
52,79,68
90,101,88
119,120,103
128,124,105
130,119,101
118,98,82
106,82,71
89,65,52
132,106,83
141,112,91
147,116,95
145,109,90
147,110,91
163,122,104
147,114,96
154,107,91
163,109,94
163,105,88
171,114,100
181,130,119
181,133,118
172,121,104
162,109,91
154,103,84
148,99,78
141,99,75
134,94,69
130,93,67
117,81,57
122,86,62
124,95,75
138,116,100
136,123,109
128,120,109
108,101,93
83,76,68
65,61,52
58,53,47
45,43,39
46,41,37
65,58,55
116,97,83
142,107,81
143,107,81
140,104,78
145,109,83
143,106,80
139,102,76
132,96,70
114,82,57
77,54,40
15,14,11
11,11,13
13,13,15
12,12,14
12,13,15
12,13,15
16,17,21
17,18,22
24,25,29
30,31,35
35,36,40
31,35,38
33,37,40
36,40,43
33,37,40
35,39,42
34,38,41
35,39,42
36,40,43
35,39,42
34,38,41
33,37,40
34,38,41
36,37,41
36,37,41
33,37,40
34,38,41
34,38,41
34,39,42
32,37,40
34,39,42
34,40,40
32,38,38
35,41,41
32,38,38
33,39,39
35,40,43
35,40,43
35,40,41
34,40,40
33,39,39
163,126,99
165,130,104
167,130,109
160,125,105
133,103,87
71,65,59
58,85,71
45,77,64
52,83,70
99,109,98
124,125,110
128,127,107
127,122,103
105,95,78
71,57,46
72,49,42
122,92,72
141,107,87
149,114,94
147,111,92
149,112,93
167,126,108
159,124,106
145,100,88
164,106,92
163,100,87
183,128,117
194,147,134
188,139,124
178,129,113
166,113,95
156,105,86
146,97,76
139,94,71
128,87,64
113,77,56
116,81,59
127,92,70
138,104,85
117,91,74
101,82,67
85,74,62
88,78,71
56,49,42
51,45,39
52,47,41
36,36,31
31,29,24
30,28,26
36,32,27
101,75,58
132,95,68
137,100,73
134,97,70
139,99,74
140,100,75
136,98,72
128,92,67
112,78,52
86,58,42
20,17,17
12,12,14
12,12,14
13,13,15
13,13,15
15,15,17
19,20,24
21,22,26
24,25,29
29,30,34
31,34,38
33,37,40
34,38,41
35,39,42
35,39,42
37,41,44
35,39,42
36,40,43
36,40,43
34,38,41
36,38,41
37,38,42
36,40,43
38,39,43
38,39,43
36,39,43
35,39,42
36,40,43
34,39,42
35,40,43
34,40,40
34,40,40
37,43,43
36,42,42
35,40,43
36,41,44
34,40,41
35,41,41
36,42,42
34,40,40
169,133,107
172,139,116
171,135,115
165,131,112
142,113,96
78,72,68
58,80,69
43,75,62
53,84,71
104,114,105
126,128,114
132,131,115
123,122,103
94,87,73
62,51,46
92,68,61
120,89,72
148,111,92
153,116,97
148,111,92
154,117,98
168,127,109
164,128,110
134,93,80
163,103,90
168,103,93
194,146,135
199,152,141
193,145,131
183,134,119
167,112,98
153,102,83
141,93,71
126,81,58
109,75,55
87,60,46
89,64,51
111,82,65
134,101,80
116,90,71
83,64,50
65,49,41
40,31,25
38,33,29
35,31,26
68,65,59
34,30,28
41,37,34
22,21,19
30,26,25
35,27,24
75,48,35
122,84,61
131,91,65
136,96,71
136,96,71
135,95,70
127,90,64
118,82,60
108,73,52
89,59,42
19,17,16
13,13,15
12,12,14
12,12,14
13,14,16
19,20,22
22,23,25
25,26,30
30,31,33
30,31,35
30,34,37
35,37,40
34,37,41
35,39,42
36,40,43
36,40,43
34,38,41
36,40,43
36,40,43
35,39,42
36,40,43
36,40,43
37,41,44
37,41,44
36,40,43
35,40,43
36,41,44
35,41,41
35,41,41
35,41,41
35,41,41
38,44,44
37,42,45
38,43,46
38,43,46
33,39,39
33,39,39
35,41,41
34,40,40
177,141,117
177,142,121
175,140,121
172,141,125
151,124,106
84,74,74
63,78,68
38,67,55
51,81,69
111,126,113
130,137,121
135,140,125
123,126,110
81,79,69
59,53,46
102,81,73
116,84,71
147,110,90
153,117,95
148,110,91
155,119,99
167,129,110
166,131,111
126,83,72
163,101,89
180,122,111
203,162,150
200,155,142
195,147,135
184,135,121
168,113,97
149,96,78
134,87,65
100,64,47
74,54,44
83,70,64
73,62,55
69,50,42
103,72,58
86,61,46
82,64,50
70,56,45
56,48,41
47,42,36
54,51,46
31,30,27
30,29,27
39,35,34
49,45,42
33,32,30
31,30,26
41,34,31
70,45,31
117,82,59
128,88,64
136,96,71
133,94,69
125,88,62
120,82,61
117,79,58
111,73,53
86,57,40
16,14,15
12,12,14
13,13,15
14,14,16
20,21,23
26,27,29
28,29,31
29,30,32
29,33,34
29,33,36
33,35,38
34,35,39
34,37,41
34,38,41
37,41,44
36,40,43
36,40,43
37,41,44
37,41,44
36,41,44
37,42,45
38,42,45
35,39,42
35,39,42
35,39,42
37,43,43
36,42,42
34,40,40
35,41,41
37,43,43
36,41,43
38,43,46
39,44,47
36,41,44
34,40,41
34,40,40
35,41,41
33,39,39
181,149,126
181,146,126
179,146,129
179,147,132
156,129,110
82,72,67
64,71,66
39,61,51
51,79,67
100,118,106
128,137,120
133,142,125
121,130,113
73,73,65
46,43,40
62,52,45
119,85,76
144,105,89
151,113,94
149,111,92
160,123,104
169,131,112
169,133,116
122,80,71
163,99,87
189,142,130
204,164,152
200,157,144
194,145,134
180,126,112
162,105,90
140,85,69
118,74,58
77,57,46
83,72,66
55,47,44
35,27,24
46,34,29
62,42,34
62,42,33
45,30,25
41,30,24
34,26,23
33,28,25
29,26,22
32,28,27
26,22,21
40,36,34
25,24,22
44,40,39
43,39,39
47,43,42
39,35,31
42,34,31
94,64,48
129,92,67
131,95,69
131,95,69
126,89,63
125,87,64
120,82,59
111,73,50
81,52,39
14,13,15
13,13,15
14,14,16
19,20,24
24,25,29
24,25,29
21,25,26
26,30,33
30,34,37
31,35,38
33,37,40
33,37,40
34,38,41
34,38,41
35,39,42
35,39,42
37,41,44
37,41,44
36,40,43
38,42,45
36,40,43
35,39,42
33,37,40
34,38,41
36,41,44
36,41,42
35,41,41
36,42,42
39,44,46
38,42,45
36,41,44
37,42,45
36,41,44
36,41,44
37,43,41
37,43,43
34,40,40
185,149,125
184,149,129
184,151,133
182,152,138
166,139,123
83,74,67
59,62,59
60,76,68
59,82,70
90,105,95
125,133,116
131,138,120
113,116,99
79,76,69
54,53,49
48,37,34
122,89,78
145,104,88
150,111,94
147,106,87
160,123,105
170,131,114
169,134,117
118,78,70
162,99,85
197,157,143
202,162,150
200,158,146
189,142,129
173,119,105
145,85,74
127,74,59
110,69,57
87,62,54
56,45,39
34,26,23
43,33,31
46,36,31
73,49,41
75,50,41
58,39,32
42,27,26
31,23,20
24,19,16
28,24,23
24,20,19
37,36,34
22,21,19
32,31,29
24,25,22
23,22,20
27,26,24
31,28,27
27,23,20
46,37,31
115,81,62
128,91,65
131,94,68
130,90,65
126,89,63
121,83,60
115,77,54
111,73,50
35,25,19
14,14,14
13,13,15
17,18,21
20,21,25
24,25,29
25,26,29
19,20,22
25,29,31
26,35,34
27,35,36
32,36,39
32,36,39
35,39,42
36,40,43
31,36,39
34,38,41
36,40,43
35,39,42
34,39,42
33,38,41
34,39,42
34,38,41
34,39,42
36,41,44
37,42,43
37,43,43
36,41,43
39,43,46
37,41,44
36,42,42
36,42,42
35,40,43
36,40,43
38,42,41
36,42,42
35,41,41
187,153,128
187,155,134
184,150,133
186,157,141
172,145,130
88,77,70
65,67,66
68,78,72
65,81,70
86,92,81
119,116,100
129,123,106
105,94,79
93,83,73
43,37,33
56,44,40
129,98,89
146,108,93
153,115,100
146,105,93
164,127,109
171,132,115
170,131,116
114,70,61
165,108,96
196,159,144
200,161,148
191,149,136
182,136,121
155,98,83
129,72,55
119,67,54
120,77,62
88,53,47
62,42,35
52,38,35
35,26,23
58,45,40
100,67,58
102,67,53
82,51,40
68,47,38
42,31,25
28,21,20
35,29,26
17,15,13
21,17,16
22,21,19
24,23,21
32,31,29
25,24,22
32,32,30
42,42,40
27,23,22
28,24,21
55,41,30
121,87,62
126,90,63
130,93,67
126,89,63
124,88,64
119,82,60
117,76,54
101,64,42
15,14,14
15,15,15
17,18,19
21,22,25
24,26,30
25,26,28
25,26,28
20,23,26
27,32,35
25,30,33
32,33,37
32,36,39
32,36,39
31,36,39
31,36,39
37,42,45
34,38,41
36,41,44
35,40,43
32,37,40
34,39,42
34,39,42
34,39,42
35,40,43
36,41,44
37,43,43
35,41,41
38,42,45
38,43,46
35,40,43
34,39,42
34,39,42
33,39,39
35,39,40
35,41,41
39,45,45
190,154,132
191,156,136
189,155,138
188,157,142
173,144,128
105,88,82
76,78,80
92,106,99
81,91,80
89,83,70
119,101,85
127,106,91
106,86,71
90,77,61
46,38,33
61,50,45
130,97,91
144,109,98
148,111,100
146,109,96
164,127,109
171,130,113
167,131,114
117,67,58
184,139,128
199,163,149
191,150,138
180,133,119
166,114,98
144,90,72
135,78,59
139,86,70
128,81,65
108,65,54
81,54,47
44,32,30
38,28,26
42,29,26
69,41,35
99,58,45
107,64,47
96,60,46
70,44,33
57,36,32
31,21,18
25,20,18
26,22,21
31,31,29
24,23,21
71,71,69
47,46,42
52,50,47
53,49,47
56,52,50
31,28,25
50,39,35
121,89,69
126,91,69
125,89,65
128,91,68
126,90,67
123,85,64
115,74,54
114,72,54
26,22,22
15,15,15
15,16,18
17,18,21
24,25,26
23,24,28
23,24,27
20,24,27
19,23,26
20,24,27
26,28,32
31,32,36
29,33,36
31,35,38
32,33,37
34,38,41
36,40,43
37,41,44
36,40,43
34,39,42
33,38,41
32,37,40
34,40,40
34,39,41
35,40,43
36,42,42
38,44,44
36,41,44
35,40,43
35,40,43
36,41,44
38,43,46
34,40,40
34,40,40
36,42,42
34,40,40
193,156,136
190,154,135
189,152,136
185,149,134
173,142,127
108,86,81
75,74,76
98,110,103
99,108,97
102,91,77
125,96,80
126,97,81
110,88,73
88,71,57
76,60,51
81,62,59
128,98,89
146,114,105
143,105,95
151,113,99
167,126,108
167,126,108
152,116,99
140,86,75
190,153,136
188,148,132
177,127,112
161,105,89
145,88,70
140,84,63
142,88,68
143,88,69
136,85,71
118,69,59
81,52,46
43,30,26
46,33,32
46,35,32
61,40,36
103,61,51
121,72,57
122,76,56
118,77,54
110,72,53
78,50,42
49,35,31
40,32,27
53,50,46
61,60,57
48,48,47
51,50,47
62,61,57
64,62,58
55,54,50
63,59,56
53,45,41
98,75,61
119,86,64
129,93,74
131,94,74
126,90,69
123,86,65
115,74,54
125,87,66
45,33,27
15,14,14
15,16,18
16,17,21
26,27,31
29,32,35
26,29,32
24,28,29
20,24,27
18,19,22
16,17,19
18,19,22
25,26,29
25,29,32
29,31,34
30,34,37
34,35,39
34,35,39
35,38,42
34,38,41
33,37,40
34,38,41
36,41,43
35,40,43
33,38,41
36,42,42
38,44,45
37,42,45
33,40,42
34,41,44
35,40,43
35,40,43
35,42,44
35,41,41
37,43,43
36,42,42
193,157,138
191,153,137
190,153,137
186,149,133
173,138,122
117,86,76
78,71,75
90,95,93
109,114,106
116,102,90
126,96,82
127,95,80
117,90,74
92,69,56
81,59,49
67,44,43
122,91,85
133,101,93
135,97,90
152,114,100
167,126,109
159,123,105
106,76,64
178,138,122
179,134,116
167,113,96
150,91,77
133,72,57
140,85,67
148,94,77
142,89,68
136,81,65
129,79,64
111,66,57
68,43,38
42,30,27
29,23,19
32,26,21
56,40,35
78,47,38
116,67,52
124,76,55
132,83,61
128,79,59
115,73,55
66,43,34
76,61,54
62,54,48
56,53,50
49,49,47
67,68,65
81,81,76
96,97,92
97,98,93
88,87,83
76,71,65
69,59,49
116,91,72
128,95,74
128,92,72
126,91,69
126,89,69
118,81,60
127,90,69
116,87,74
15,15,16
15,16,18
18,19,22
24,25,29
29,33,36
31,35,38
31,35,38
28,32,35
25,28,31
21,24,26
16,18,21
19,20,22
16,18,21
25,26,30
28,30,32
31,32,35
30,32,35
30,34,37
34,38,41
33,37,40
34,38,41
35,39,42
34,38,41
36,41,44
36,42,43
35,40,43
37,42,45
34,42,44
35,41,44
35,42,44
35,42,43
34,41,41
33,41,42
34,40,42
36,41,43
198,162,144
196,157,142
191,153,139
188,151,135
173,135,118
125,90,76
72,54,53
87,86,87
103,103,97
111,96,86
122,92,80
128,96,81
117,89,72
96,72,60
85,61,51
76,49,44
116,89,80
115,84,75
125,89,79
149,111,93
153,118,102
105,77,65
160,121,104
175,131,111
159,106,86
144,87,69
128,71,56
142,91,74
164,119,102
159,111,92
139,85,66
122,68,52
121,73,60
84,49,42
51,33,28
28,22,18
22,17,14
31,26,21
48,33,29
84,54,45
114,67,52
125,77,59
125,74,53
124,69,53
104,61,47
99,65,54
74,57,50
86,74,67
64,56,50
67,65,60
86,85,80
98,98,94
85,85,82
110,111,108
83,82,79
84,82,76
95,89,82
88,67,53
119,92,72
128,94,74
126,90,70
124,86,67
120,84,63
127,92,70
130,101,80
15,15,17
15,16,18
17,18,22
22,23,27
25,29,32
29,33,36
31,35,38
31,35,38
33,37,40
30,34,37
24,27,30
20,22,24
15,16,17
14,15,18
19,20,22
23,25,25
27,31,31
28,32,35
31,35,38
33,37,40
34,38,41
35,39,42
35,39,42
36,41,44
35,40,43
36,41,44
36,41,44
35,43,45
35,40,43
34,42,44
34,42,43
34,41,42
35,43,45
35,42,44
35,40,43
201,165,147
199,161,146
195,158,145
193,155,141
183,142,128
153,114,101
95,63,53
56,38,35
86,76,73
102,86,80
114,85,75
124,93,78
117,89,72
98,75,62
94,72,61
103,78,67
113,85,74
111,81,71
122,86,73
127,93,80
95,67,54
154,111,97
164,121,102
158,109,89
147,94,73
138,84,64
135,83,64
146,96,77
158,109,90
156,108,88
134,84,65
110,57,45
103,57,45
