137,149,90
132,130,121
141,138,121
105,107,53
76,70,13
122,120,90
143,154,100
114,132,65
88,84,73
126,110,48
130,116,94
112,104,60
130,122,111
99,84,29
132,136,97
93,114,155
109,119,69
128,103,91
152,150,109
75,67,46
103,75,49
125,162,190
57,74,50
63,142,199
94,85,39
143,112,97
156,117,88
95,84,37
117,107,100
95,74,68
74,83,69
88,107,105
118,113,85
123,108,70
92,22,19
152,71,48
180,116,109
66,80,74
98,114,124
90,107,61
89,37,63
144,145,105
83,47,25
148,114,132
135,130,116
128,129,45
89,131,83
106,105,35
153,154,131
128,126,77
169,167,149
127,137,61
219,219,208
148,167,192
62,60,52
53,86,78
86,82,69
146,145,71
147,171,134
120,130,84
138,138,83
191,175,69
87,84,56
132,132,85
108,133,93
115,74,86
69,83,58
130,118,92
90,84,44
165,146,39
172,147,152
95,94,54
111,120,102
124,132,109
165,158,146
128,154,121
119,109,97
103,103,103
146,104,82
15,32,9
136,134,114
107,115,74
106,105,66
78,77,52
127,55,92
124,105,103
122,124,103
88,91,77
134,104,88
175,144,121
116,115,116
114,130,32
159,134,57
167,145,90
123,62,98
136,142,121
114,107,12
76,90,72
106,96,80
103,37,21
151,112,63
146,152,130
157,160,145
136,136,109
182,183,165
170,172,166
222,213,216
165,152,141
134,125,115
151,134,74
144,125,120
127,91,84
137,27,31
205,206,172
189,141,21
66,71,86
124,118,142
71,53,40
159,137,125
39,114,54
191,167,13
226,206,146
147,131,68
175,134,112
149,155,108
115,89,59
177,170,158
169,160,150
159,71,41
55,55,55
59,72,44
180,158,152
169,167,163
158,158,153
151,142,123
174,168,158
78,86,81
177,171,131
121,94,33
116,75,46
85,89,44
113,114,107
225,161,135
122,103,76
171,107,26
197,201,163
132,135,99
128,65,68
93,85,33
103,133,86
99,108,58
94,94,10
163,166,164
105,57,53
165,161,155
152,105,62
65,97,55
145,110,66
113,134,105
84,94,44
59,67,73
139,105,96
140,99,90
117,71,64
61,53,8
112,129,94
151,113,116
97,116,69
155,95,97
114,119,98
106,121,56
135,125,79
105,106,83
113,124,129
77,89,70
90,69,52
171,188,207
130,101,2
27,33,33
114,100,78
107,104,73
84,95,70
121,126,107
15,15,15
197,123,94
97,111,44
113,79,103
152,134,127
91,97,75
149,57,74
135,77,67
90,76,76
113,80,80
74,74,68
105,86,70
96,107,85
93,102,64
98,76,79
110,93,40
100,73,74
113,72,59
141,105,86
80,83,56
92,81,55
96,86,81
140,69,93
122,95,60
130,62,84
90,55,42
105,100,80
88,81,56
87,85,65
122,96,99
96,125,47
109,103,14
126,120,23
98,124,84
108,112,109
68,69,51
77,116,64
66,68,69
52,53,34
80,84,61
150,49,39
119,112,23
82,83,80
91,72,18
44,44,34
115,137,55
88,118,73
92,97,70
127,129,100
57,88,66
119,102,11
104,118,45
75,86,42
103,106,83
92,95,99
141,139,110
116,113,109
79,50,51
101,100,76
196,182,156
130,125,102
95,94,78
160,116,103
92,115,8
150,148,136
235,191,188
86,86,86
83,94,61
130,118,62
81,83,71
79,96,74
66,66,65
97,64,70
110,104,86
117,68,54
196,93,145
115,111,27
139,143,137
24,24,24
86,74,17
85,81,36
39,57,21
58,74,28
72,80,20
102,96,81
56,76,34
56,80,48
129,154,133
106,137,140
139,136,131
101,106,80
71,89,50
155,116,77
99,93,78
165,70,94
115,122,84
144,141,143
115,93,54
96,95,84
95,76,52
143,137,70
141,134,72
126,118,50
179,163,54
148,145,85
107,106,80
89,83,42
91,90,73
165,186,32
51,49,50
180,166,97
228,157,125
116,94,30
178,141,125
158,158,158
104,112,77
85,107,59
152,152,121
100,117,73
92,105,54
85,101,47
83,102,57
103,120,77
90,106,54
93,106,55
69,74,13
70,85,19
117,147,68
125,122,93
102,109,84
104,70,100
107,89,55
87,82,71
169,172,167
109,82,81
95,106,74
97,104,57
125,113,91
94,76,11
68,86,67
175,147,26
151,157,146
88,109,61
133,166,158
172,171,117
122,121,100
111,105,71
111,110,92
146,132,142
106,91,100
108,128,92
73,73,60
113,130,78
50,54,39
117,99,54
76,88,31
117,122,112
57,50,27
176,163,123
158,128,18
173,126,7
105,106,84
110,112,78
130,143,143
182,138,47
85,72,30
113,94,93
127,123,73
124,122,32
49,62,70
114,102,41
127,125,40
126,147,145
103,107,91
73,77,52
106,52,73
58,57,53
124,136,91
191,189,186
122,107,94
135,108,18
124,101,108
158,167,146
172,165,129
39,33,29
99,114,70
151,87,66
165,149,153
98,107,66
33,33,33
132,122,89
102,93,47
70,67,67
70,58,80
116,118,98
147,125,124
130,120,35
68,63,48
90,91,70
135,130,35
163,154,97
70,83,60
155,113,90
171,182,124
94,63,56
97,119,108
137,87,39
129,95,55
143,128,72
182,108,47
98,71,69
67,128,179
72,51,49
98,117,124
86,99,91
167,124,5
6,6,0
104,92,82
80,77,32
119,116,24
99,87,27
132,93,25
96,97,61
125,113,71
105,128,70
104,97,94
149,150,134
121,130,95
138,125,55
129,142,114
51,48,40
66,55,21
65,68,54
97,100,97
159,158,113
116,111,11
150,116,38
120,112,63
152,143,92
129,149,149
126,134,126
98,104,81
157,145,73
66,84,48
65,72,51
103,113,66
94,96,69
193,151,19
181,140,128
109,106,27
219,175,25
158,156,102
143,125,30
191,164,31
75,87,28
65,78,46
112,99,99
106,106,97
88,100,67
134,136,85
136,120,33
80,82,59
180,117,35
93,117,37
224,126,155
73,107,54
121,120,95
77,64,24
129,123,103
103,97,49
126,93,87
134,138,124
146,132,69
130,118,70
120,131,68
20,20,20
87,94,72
87,91,55
52,51,18
103,100,78
77,75,25
86,86,70
69,70,58
80,85,66
137,108,110
166,158,129
109,90,67
105,86,64
64,52,86
37,39,40
97,109,26
138,138,108
126,96,62
108,82,61
175,130,78
105,73,57
142,144,63
108,97,102
118,64,46
116,128,87
110,125,84
113,88,42
93,93,93
81,83,50
106,114,101
105,111,76
98,110,30
106,88,61
138,33,14
122,124,109
107,111,85
95,100,72
98,84,68
63,74,19
59,80,30
167,80,110
101,81,55
108,135,79
125,156,46
107,96,28
27,27,27
94,94,94
126,142,67
167,151,128
91,79,74
83,87,54
84,88,55
107,115,102
121,93,78
179,167,145
158,149,133
128,111,87
108,129,95
100,97,46
70,90,46
76,32,41
43,58,9
124,113,72
164,116,91
106,130,83
83,82,76
96,92,60
147,131,112
113,86,53
112,129,154
100,80,40
88,109,55
114,108,129
177,137,83
129,110,119
114,103,95
128,117,109
115,119,102
126,121,109
93,150,65
146,77,12
92,82,68
160,152,135
115,76,70
157,123,90
104,72,41
119,98,72
177,160,94
101,65,36
141,90,12
123,109,90
123,79,36
156,150,145
112,60,48
61,37,21
76,71,74
105,118,152
151,83,63
104,107,107
118,94,3
113,99,2
105,99,3
117,101,30
143,61,79
155,131,103
250,225,223
121,111,90
174,88,186
65,65,88
68,69,63
20,22,18
101,49,6
118,124,109
9,15,14
162,146,128
146,47,42
91,94,63
166,84,67
131,96,107
87,70,73
169,173,120
152,102,74
61,64,52
116,125,56
59,69,41
157,138,90
167,120,28
112,75,27
48,29,3
95,66,35
114,116,68
129,123,111
41,31,24
155,165,17
105,107,14
35,35,35
103,112,91
63,75,20
162,159,146
82,91,51
136,78,122
90,97,86
90,102,30
73,71,64
106,109,109
140,139,138
134,130,111
113,111,86
131,128,122
137,137,113
144,138,113
87,83,101
113,112,105
125,126,113
80,45,38
88,79,66
106,87,64
96,81,59
116,91,94
103,94,76
134,103,112
106,97,76
61,68,54
137,129,47
130,127,95
109,110,116
132,118,29
122,97,106
88,91,60
104,103,95
107,115,87
122,78,65
115,62,64
74,92,51
116,99,76
132,126,116
85,87,56
91,105,86
98,150,159
101,110,43
128,118,107
110,114,78
143,136,135
118,128,93
133,137,102
178,112,61
168,131,95
129,90,25
60,68,26
54,64,40
105,109,130
68,63,47
88,80,76
145,124,135
118,127,132
98,98,98
114,83,67
105,82,85
162,107,142
75,54,68
109,90,64
128,112,69
119,99,94
85,48,14
89,97,64
64,73,63
114,104,35
100,49,46
114,63,59
76,84,10
138,153,172
104,83,46
142,145,96
98,80,43
128,124,129
109,118,62
113,122,8
116,97,29
110,108,40
129,109,132
149,111,87
129,106,108
66,67,55
144,116,83
201,72,61
139,123,112
125,95,79
100,105,41
102,116,52
162,109,96
149,108,85
94,85,82
175,166,146
130,149,150
158,137,105
159,162,119
78,47,36
72,68,51
106,124,60
148,135,124
58,16,11
93,85,30
96,106,91
133,130,36
71,83,33
85,87,49
107,68,95
87,76,65
133,143,113
120,87,37
79,79,79
146,131,12
140,79,42
127,123,98
107,93,36
140,116,35
112,84,40
93,88,16
153,147,48
137,23,17
188,114,77
93,98,85
106,117,60
84,65,47
92,82,61
52,38,40
102,109,85
100,94,61
100,80,46
136,125,122
134,93,94
124,81,29
135,139,115
87,100,85
115,111,99
90,86,55
84,89,86
99,87,82
64,63,58
105,114,68
131,115,44
113,118,106
94,94,94
151,139,113
86,84,79
115,78,76
93,79,57
95,90,75
70,56,58
118,105,102
76,88,50
96,89,96
110,121,102
150,105,26
135,160,59
103,98,82
147,131,113
78,63,71
111,124,90
131,144,101
96,77,69
121,102,74
152,71,78
124,103,108
95,68,77
88,97,96
126,117,112
76,82,69
113,80,80
68,41,25
95,96,100
172,86,83
145,102,104
132,113,103
79,100,43
99,103,74
54,87,77
126,146,115
95,107,61
143,79,59
120,100,12
163,132,126
142,87,3
123,81,40
110,156,167
133,125,87
72,65,32
191,182,149
109,78,69
106,105,90
79,75,44
48,16,10
117,127,79
173,151,105
135,97,62
99,109,69
49,18,3
82,83,71
67,81,62
116,72,33
90,82,9
228,228,228
70,88,29
170,166,152
146,120,128
85,94,89
72,82,76
104,104,66
153,152,119
147,149,126
14,14,14
97,96,80
126,114,59
124,117,116
95,2,115
141,131,93
112,107,64
88,87,59
59,59,20
116,124,84
74,75,33
111,112,70
151,137,117
196,92,10
109,108,53
126,74,33
110,113,99
197,124,47
78,73,38
95,98,57
98,91,56
167,123,70
121,115,33
62,59,52
194,173,142
141,167,93
118,117,21
116,107,97
91,85,37
96,103,61
101,100,26
122,76,55
94,62,10
70,97,46
135,129,82
84,95,56
96,94,64
100,99,79
200,146,93
147,105,89
182,130,95
165,155,132
99,86,82
55,60,37
92,111,51
125,105,20
99,111,50
252,183,16
129,135,118
127,126,32
161,157,41
144,119,80
198,179,126
233,194,144
215,200,162
27,20,12
171,96,97
120,138,66
135,101,103
106,103,96
119,124,104
111,144,84
124,147,104
115,107,83
160,162,136
128,76,101
100,92,35
107,108,76
117,107,65
111,104,118
59,68,40
48,47,26
192,198,187
138,141,86
126,136,60
153,142,66
118,121,34
130,143,84
102,109,57
107,126,95
90,131,19
224,193,153
201,187,133
211,198,157
154,117,70
165,146,96
211,173,137
208,174,123
108,103,61
128,127,35
87,53,44
105,108,80
91,100,45
128,127,114
51,59,70
139,139,123
101,101,31
84,88,80
65,117,172
105,139,172
100,130,148
63,95,121
111,145,173
32,19,2
115,111,84
67,78,27
89,98,106
207,155,135
106,68,57
113,147,86
181,176,163
118,118,118
118,138,87
185,116,119
101,108,51
159,103,52
15,15,15
143,144,114
51,51,51
103,145,89
172,143,108
104,106,79
104,111,82
157,181,138
91,95,44
46,44,42
45,55,31
114,92,25
52,67,126
65,103,141
73,125,170
84,119,143
130,149,153
123,141,141
109,115,68
149,125,100
127,127,36
171,171,104
191,67,82
157,144,137
94,79,37
116,117,87
114,108,74
129,111,77
126,117,78
136,128,98
125,92,30
68,35,18
142,156,122
83,57,20
53,37,16
163,102,31
149,106,58
105,84,57
200,170,114
170,157,113
142,132,106
151,140,118
168,145,87
163,133,60
197,182,136
98,79,28
129,117,65
238,92,51
64,65,47
104,106,79
102,105,82
102,105,82
134,97,22
72,61,49
117,51,29
119,82,66
79,60,50
111,115,82
182,152,108
181,138,95
141,88,23
202,209,202
94,127,41
121,121,32
153,150,147
146,119,80
166,111,79
96,78,85
201,179,164
158,127,110
228,208,185
184,171,145
147,127,56
160,150,141
102,6,5
42,31,12
151,135,72
90,112,121
128,140,111
63,40,18
153,78,77
167,135,20
89,119,97
138,120,56
178,176,125
95,132,111
159,116,82
15,10,7
192,191,187
122,114,72
98,105,120
81,141,88
121,154,204
103,94,79
115,78,78
133,102,91
76,106,37
80,77,70
151,136,108
187,188,195
94,109,97
127,114,59
168,115,111
64,105,64
128,137,74
56,57,46
59,74,99
162,102,100
149,181,138
114,139,168
135,139,75
104,89,40
89,77,68
130,131,60
146,136,104
175,73,78
66,56,39
127,85,75
128,73,40
140,90,65
120,100,73
150,131,115
167,167,181
107,107,79
137,77,29
102,102,28
74,56,55
24,16,12
119,88,68
147,85,19
90,86,114
106,113,90
205,160,124
214,110,70
169,141,62
141,131,134
97,102,88
73,76,82
109,116,34
200,181,175
83,97,46
121,124,118
143,145,126
162,147,131
87,109,43
33,21,24
107,111,84
37,31,20
117,101,86
232,234,218
54,53,34
149,104,98
150,120,68
123,122,107
211,195,188
190,103,88
186,150,115
77,85,73
175,164,50
90,57,81
145,130,126
134,134,143
45,37,11
131,116,94
127,126,109
38,19,8
138,91,112
159,170,136
216,182,126
106,89,103
30,13,12
154,131,107
126,104,94
67,64,66
79,78,83
82,89,77
12,40,44
169,172,111
214,168,140
97,101,138
130,74,54
115,124,132
101,90,53
57,57,43
123,116,109
110,102,90
74,20,28
93,106,75
158,155,150
115,117,93
107,98,93
117,134,41
40,50,39
146,135,50
105,71,46
202,191,144
154,152,26
159,141,129
179,175,132
188,141,135
133,123,97
75,97,62
107,112,116
98,136,92
106,105,58
140,146,157
200,193,157
97,88,75
209,110,94
162,73,80
91,91,79
82,78,70
157,78,83
106,111,63
82,112,25
100,107,89
78,91,40
162,101,85
96,101,57
160,124,89
148,55,58
114,112,70
112,102,53
138,135,58
71,73,53
210,77,92
186,123,126
113,113,100
114,123,21
100,97,91
188,177,147
214,84,96
146,58,33
199,158,54
152,112,123
85,80,61
73,85,27
95,106,67
90,90,90
193,194,196
131,123,115
82,97,40
83,77,68
151,150,137
117,89,74
117,154,100
52,50,50
81,75,35
153,104,107
152,183,140
142,125,63
152,141,95
129,75,47
154,162,144
123,91,93
66,70,64
64,65,49
109,104,32
118,145,172
102,102,50
115,87,88
106,73,69
124,131,111
144,152,144
119,119,62
98,114,20
161,65,46
128,93,76
188,53,0
151,88,62
133,110,131
103,107,101
170,115,127
51,55,44
173,140,119
165,113,4
147,126,24
117,115,57
75,75,75
127,128,59
84,90,96
136,140,36
142,142,132
107,98,83
73,65,43
54,49,28
135,132,11
201,146,125
56,33,28
123,115,97
155,154,137
121,109,71
197,165,139
82,118,58
171,79,65
104,107,128
127,102,4
31,36,12
155,142,63
149,151,131
126,151,104
104,123,91
77,91,44
152,78,40
91,85,11
165,137,14
79,66,65
123,84,65
101,105,60
51,51,51
102,102,50
213,134,165
103,91,78
92,107,60
90,86,66
101,100,29
90,95,55
144,95,53
43,76,118
68,108,142
97,97,97
99,96,83
169,155,45
114,133,65
155,148,131
123,103,75
64,62,55
100,111,98
110,105,79
73,29,50
96,92,71
156,109,154
144,120,81
131,120,73
97,93,25
83,95,65
81,80,27
94,93,94
162,161,157
115,115,48
125,138,42
64,110,37
103,77,62
105,78,62
125,118,7
173,68,57
153,156,38
67,79,74
156,121,76
133,129,126
138,132,121
113,113,113
156,140,117
83,107,38
112,97,96
130,108,112
85,89,54
128,128,85
123,130,87
90,93,36
76,118,30
133,126,33
64,72,10
139,101,28
206,199,187
75,87,50
155,146,141
101,101,38
122,103,73
158,115,107
124,103,72
82,112,57
138,152,115
120,126,116
82,82,82
131,114,34
123,118,106
149,145,52
70,74,66
108,111,45
154,139,60
101,86,58
123,114,95
95,112,75
167,147,31
144,136,24
137,135,89
103,88,66
96,99,97
107,103,88
120,128,57
133,136,82
67,63,59
132,132,132
112,105,84
54,63,28
110,97,32
117,132,71
47,25,38
100,67,45
114,88,68
190,152,38
126,124,85
98,82,84
61,74,37
100,100,66
71,72,65
116,95,81
129,122,55
83,80,59
113,107,83
148,143,118
114,43,35
99,120,116
138,128,115
139,117,112
115,109,69
84,87,69
98,103,83
118,102,78
160,148,163
111,93,74
122,114,27
166,117,6
159,112,7
145,142,70
71,85,17
84,105,10
72,73,45
137,95,62
150,106,16
179,74,58
87,62,27
75,61,35
160,117,53
101,73,21
77,81,78
103,103,86
71,67,42
60,92,35
64,96,41
142,118,115
189,176,153
146,146,123
158,89,79
182,165,127
121,86,11
194,178,153
166,120,51
101,92,113
89,61,33
120,92,64
142,103,47
94,80,50
92,62,22
152,158,113
121,95,58
66,25,25
137,107,83
143,114,22
64,52,19
177,157,122
157,113,7
168,102,29
149,106,73
148,145,52
110,159,142
157,143,136
82,102,76
116,117,106
138,135,124
116,110,92
83,60,34
138,104,48
109,110,59
92,66,29
159,115,88
94,83,35
131,130,130
127,99,63
87,93,65
81,57,24
140,107,55
91,73,50
136,99,41
127,95,63
134,133,102
211,153,1
110,107,56
140,125,29
110,97,54
111,126,77
91,102,67
117,130,49
186,166,169
75,76,74
216,212,201
152,167,84
84,64,64
161,153,146
119,124,106
85,100,105
195,186,168
135,128,84
91,84,53
156,157,112
136,139,129
120,117,19
85,113,77
117,89,44
109,56,8
73,91,45
181,172,93
148,142,127
105,120,65
171,164,119
118,46,40
151,136,76
161,161,59
21,21,19
122,101,15
149,150,136
99,102,56
110,100,81
165,136,69
181,184,177
75,96,92
119,95,13
167,145,92
105,123,99
136,139,97
93,60,34
109,111,113
78,105,67
115,81,58
124,136,39
79,62,21
94,107,71
141,141,141
171,180,174
114,56,31
70,82,195
140,131,98
115,113,101
138,114,73
111,107,82
208,126,78
105,105,105
127,129,122
76,120,69
133,118,94
115,94,15
113,99,90
108,122,75
101,103,58
105,107,17
111,73,55
144,119,9
126,120,14
126,120,117
183,166,134
50,63,31
86,79,57
102,109,34
134,176,91
129,3,19
190,20,23
128,125,73
122,122,61
138,135,48
120,101,9
92,128,115
147,142,14
82,63,19
171,127,110
127,98,101
161,162,113
125,128,66
60,64,66
168,184,194
128,54,30
191,178,19
160,151,89
112,103,99
94,117,126
148,53,4
185,174,95
90,105,102
137,144,75
135,114,75
118,108,45
121,117,66
146,34,28
197,151,21
109,113,69
111,127,83
216,189,140
106,97,69
128,125,92
114,120,93
151,108,16
122,121,46
127,133,150
97,102,85
85,93,86
95,100,65
84,91,73
93,102,98
114,129,56
130,157,121
61,73,30
97,28,1
137,135,127
145,131,119
173,191,209
237,237,234
105,95,62
113,58,80
107,112,100
138,95,79
155,73,9
171,129,125
43,73,16
135,142,121
26,48,16
59,86,127
126,112,52
173,169,140
85,111,64
157,153,94
108,99,53
150,132,45
82,87,85
130,66,2
162,167,121
148,148,145
82,93,69
137,158,134
144,114,35
205,181,75
138,136,44
199,180,66
132,113,116
73,50,25
103,107,78
158,139,45
197,162,52
187,148,45
154,154,147
166,152,48
101,113,100
110,119,93
108,112,49
150,136,104
149,131,112
166,162,39
142,124,75
121,104,89
160,115,88
122,144,108
128,115,88
129,126,97
102,98,80
147,147,121
97,84,69
86,72,63
97,100,79
61,80,27
166,143,90
118,113,67
164,120,78
126,1,2
122,87,142
170,165,142
182,156,146
174,127,126
100,74,48
135,114,111
173,169,139
141,98,74
225,226,210
52,47,32
155,124,87
173,80,71
146,85,116
183,93,20
105,104,100
132,140,115
81,82,62
166,185,187
137,143,119
150,106,117
111,100,125
141,107,119
217,170,1
81,13,10
98,14,14
184,177,198
39,16,9
183,172,151
69,21,12
93,137,59
129,112,100
137,119,14
49,111,30
156,76,32
36,51,32
101,108,8
161,136,4
133,147,134
90,103,10
101,93,72
107,125,87
148,143,19
161,105,25
177,88,83
